id,objet,montant,codecpv,procedure,nature,datenotification,dureemois,formeprix,acheteur_id,acheteur_nom,titulaire_id_1,titulaire_denominationsociale_2,offresrecues,lieuexecution_nom,lieuexecution_code,lieuexecution_typecode,source
202306 LOT 100,Lot 1 ASSURANCE Dommages aux biens mobiliers et immobiliers,128515.0,66515000-3,Appel d'offres ouvert,Marché,2023-12-21,60,Ferme et actualisable,21080168400015,,83381722400029,,,Fumay,,,data.gouv.fr_pes
202422020100,Phase 1 - EXPLOITATION & MAINTENANCE DE L'UVE AVANT ET PENDANT LES TRAVAUX,16359354.56,90513000-6,Procédure concurrentielle avec négociation,Accord-cadre,2023-12-21,12,Révisable,20006232100027,,41030348100304,,,VILLEJUST,,,data.gouv.fr_pes
2023SYM23PEP1500,Étude d'amélioration de la connaissance sur les évènements Juillet 2018 sur la partie Haut- Garonnaise du bassin versant,55605.0,71241000-9,Procédure adaptée,Marché,2023-12-21,12,Ferme et actualisable,20006921900042,,44452352600804,SARL DES GEOMETRES,,09,,,data.gouv.fr_pes
2023MABO2400,LOT6 : MENUISERIES EXTERIEURES - CENTRE DE TOURISME ET D'ARTISANAT D'ART,152984.07,45421000-4,Procédure adaptée,Marché,2023-12-21,16,Révisable,21280051000126,,38762359800019,,,Bonneval,,,data.gouv.fr_pes
2446392,L'opération de travaux a pour objet  la construction de 23 logements collectifs-Zac du Ponterlant à Avion: Lot 4: Menuiseries Extérieures PVC,96321.0,45421000-4,Procédure adaptée,Marché,2023-12-21,16,Forfaitaire,32791063400069,,30636923200021,,3.0,,,,e-marchespublics
2446394,L'opération de travaux a pour objet  la construction de 23 logements collectifs-Zac du Ponterlant à Avion: Lot 6: Menuiseries Intérieures Bois,63133.0,45421000-4,Procédure adaptée,Marché,2023-12-21,16,Forfaitaire,32791063400069,,30636923200021,,2.0,,,,e-marchespublics
2023230350100,FOURNITURE DE CHEQUES CADEAUX,200000.0,79823000-9,Appel d'offres ouvert,Accord-cadre,2023-12-21,48,Révisable,21380151700540,,37963108800034,,,ECHIROLLES,,,data.gouv.fr_pes
202306 LOT 400,Lot 4 RISQUES STATUTAIRES,265000.0,66512000-2,Appel d'offres ouvert,Marché,2023-12-21,60,Ferme et actualisable,21080168400015,,33517109600035,,,Fumay,,,data.gouv.fr_pes
2023MS6 TTPI00,MS6 TTPI 22MDIST02 ENTRETIEN REPERATION RESEAUX,273404.45,44161200-8,Procédure concurrentielle avec négociation,Marché subséquent,2023-12-21,5,Ferme,20004131700195,,53077374600025,,,NIORT CEDEX,,,data.gouv.fr_pes
2023M23064L0300,Construction d'un restaurant scolaire à Sennecé les Mâcon - Lot no3 : Charpente bois Couverture,110648.85,45212422-0,Procédure adaptée,Marché,2023-12-21,12,Révisable,21710270600017,,48134698900025,,,MACON CEDEX,,,data.gouv.fr_pes
20232800000403,Prestation de services en assurances: Lot 3: Prestation d'assurance flotte autos,187500.0,66514110-0,Appel d'offres ouvert,Marché,2023-12-21,72,Forfaitaire,13002799800017,,77570970201646,,2.0,,,,e-marchespublics
2024322400,"Fourniture de spécialités pharmaceutiques au profit des adhérents du GCS GRAPS Grand Est - marchés négociés lots 227, 774, 810",403098.0,33600000-6,Marché passé sans publicité ni mise en concurrence préalable,Accord-cadre,2023-12-21,24,Révisable,13002682600011,,52926101800038,,,GRAND EST,,,e-marchespublics
202323AP23400000,MS3 CONSTRUCTION CENTRE VALORISATION DECHETS SAINT MEDARD,312607.98,71300000-1,Appel d'offres ouvert,Marché subséquent,2023-12-21,30,Ferme,24170043400020,,40329375600041,,,LA ROCHELLE,,,data.gouv.fr_pes
2023500101,Aménagement d'un square communal au 7 rue Simonnot - 93310 Le Pré Saint-Gervais: Lot 1: VOIRIE ET RÉSEAUX DIVERS,139925.0,45233120-6,Procédure adaptée,Marché,2023-12-21,4,Révisable,21930061300011,,31547453600143,,,Le Pré-Saint-Gervais,,,e-marchespublics
20232023052L0000,MOULIN DU VIGNEAU TRAVAUX DE MISE EN SECURITE,105813.0,45262512-3,Procédure adaptée,Marché,2023-12-21,5,Révisable,21490328800014,,32081819800022,,,SAUMUR,,,data.gouv.fr_pes
202398646500,Prestations de médiation et de conférences,3340000.0,92521000-9,Procédure adaptée,Marché,2023-12-21,48,Révisable,52187236600013,,33530956300096,,,Centre Pompidou-Metz,,,e-marchespublics
202398610500,Transformation de 2 locaux en 3 logements locatifs sociaux à montataire: Lot 1 : Gros ?uvre étendu,96517.0,45223220-4,Procédure adaptée,Marché,2023-12-21,8,Ferme,52592031000030,,83802052700019,,,oise,,,e-marchespublics
20232023F0019400,FOURNITURE ET ACHEMINEMENT EN ELECTRICITE et EN GAZ NATUREL\n - Électricité à Haute Valeur Environnementale,17920.0,31682000-0,Appel d'offres ouvert,Accord-cadre,2023-12-21,48,,21350238800019,,82815458300011,,,(35) Ille-et-Vilaine,,,megalis-bretagne
202319400,Trouville/mer - quartier de la croix sonnet - travaux de construction de 16 logements individuels et 14 logements intermédiaires: Lot 12 : Électricité courant forts / courants faibles,245324.0,45000000-7,Procédure adaptée,Marché,2023-12-21,24,Révisable,78070570300012,,31427198200030,,,TROUVILLE SUR MER,,,e-marchespublics
2023F0312MMNOC00,ACBC PIECES DETACHEES MULTI MARQUES POUR VEHICULES AUTOMOBILES SDEA,58715.65,34330000-9,Procédure négociée avec mise en concurrence préalable,Accord-cadre,2023-12-21,47,Révisable,25670115200025,,59850104700016,,,RÃGION GRAND EST,,,data.gouv.fr_pes
2023100,2EME PROCEDURE ADAPTEE - REFECTION DES BALCONS DE VENTADOUR3 ET 5 RUE DE VENTADOUR A LIMOGES : Lot 4 : ETANCHEITE RESINE,33500.0,45261420-4,Procédure adaptée,Marché,2023-12-21,5,Ferme,27870851600028,,76150042000549,,,LIMOGES,,,e-marchespublics
2024202304300,FOURNITURE ET LIVRAISON DE REPAS EN LIAISON FROIDE OU CHAUDE POUR LA MICRO CRECHE D ENTRAYGUES,57550.0,55321000-6,Procédure adaptée,Accord-cadre,2023-12-21,48,Révisable,20006747800285,,39466795000023,,,Espalion,,,data.gouv.fr_pes
2023F845-200,LOT 2 PLATEAUX REPAS ET SNACKS,80000.0,55520000-1,Procédure adaptée,Accord-cadre,2023-12-21,48,Révisable,21971113200015,,53483882600012,,,LE GOSIER,,,data.gouv.fr_pes
2023500201,Aménagement d'un square communal au 7 rue Simonnot - 93310 Le Pré Saint-Gervais: Lot 2: GROS OEUVRE / RAVALEMENT,99464.0,45223220-4,Procédure adaptée,Marché,2023-12-21,4,Révisable,21930061300011,,43886549500024,,,Le Pré-Saint-Gervais,,,e-marchespublics
20232023131400,RD559 Liaison parcours cyclable du littoral entre Carqueiranne  et le Mont des Oiseaux Signalisation horizontale et signalisation verticale (SH-SV) - PR41+150 à 44+110 - Carqueiranne,93828.5,45233221-4,Procédure adaptée,Marché,2023-12-21,8,Ferme,22830001800113,,32904666800011,,,TOULON CEDEX,,,data.gouv.fr_pes
202323ME054SPL00,Mission de suivi écologique sur le site Marché Gare à Nîmes.,95832.0,90700000-4,Procédure adaptée,Marché,2023-12-21,36,Révisable,75210046100033,,53893204700029,,,NIMES - MARCHE GARE,,,e-marchespublics
20232300330100,CH/MOE RENOVATION EGLISE NOTRE DAME LA NOUVELLE,182880.0,71200000-0,Appel d'offres ouvert,Marché,2023-12-21,68,Révisable,20005359300014,,41862371600044,DUBOIS SARL,,CHEMILLE-EN-ANJOU,,,data.gouv.fr_pes
20232023S0000200,Prestation de services d’assurance :  Lot 2 : Responsabilité Générale et risques annexes (66516000-0) -,3198.77,66516000-0,Procédure adaptée,Marché,2023-12-21,60,Révisable,20004399000015,,34153981500017,,,(35) Ille-et-Vilaine,,,megalis-bretagne
202398610700,Transformation de 2 locaux en 3 logements locatifs sociaux à montataire: Lot 3 : Electricité,21008.0,45000000-7,Procédure adaptée,Marché,2023-12-21,8,Ferme,52592031000030,,89369836500028,,,OISE,,,e-marchespublics
20232024S0001400,SERVICES SPECIFIQUES DE FORMATION PROFESSIONNELLE HABILITATION ELECTRIQUE Accord-cadre à bons de commandes Mono attributaire -,287500.0,80500000-9,Procédure adaptée,Accord-cadre,2023-12-21,36,Révisable,24350078200079,,41967142500017,,,(35) Ille-et-Vilaine,,,megalis-bretagne
249991023,"Entretien vignes CA89: Lot 3 : Réalisation des opérations manuelles d'entretien de la vigne ""Zone 2015 BD""",3109.0,77100000-1,Procédure adaptée,Marché,2023-12-21,10,Forfaitaire,13002171000012,,91914568000014,,1.0,,,,e-marchespublics
2023PSDECHDIB00,LOT 1 DIB - EVACUATION ET TRATEMENT DES DECHETS EN DECHETERIES,700000.0,90513000-6,Appel d'offres ouvert,Accord-cadre,2023-12-21,13,Révisable,20006880700078,,45340899900010,,,Auterive,,,data.gouv.fr_pes
2023-04-S-202300,ASSURANCE STATUTAIRE CNRACL RELYENS DU 01 01 2024 AU 31 12 2027,180459.2,66510000-8,Procédure adaptée,Marché,2023-12-21,48,Ferme,20003402300016,,33517109600035,,,Saint-Sulpice,,,data.gouv.fr_pes
2023MABO2500,LOT9 : ELECTRICITE CFO/CFA - CENTRE DE TOURISME ET D'ARTISANAT D'ART,107333.25,45311200-2,Procédure adaptée,Marché,2023-12-21,16,Révisable,21280051000126,,45295978600016,,,Bonneval,,,data.gouv.fr_pes
2023MABO1800,"LOT7 : CARRELAGE, FAIENCE, REVENTEMENTS DE SOL - CENTRE DE TOURISME ET D'ARTISANAT D'ART",46214.52,45431000-7,Procédure adaptée,Marché,2023-12-21,16,Révisable,21280051000126,,30660793800033,,,Bonneval,,,data.gouv.fr_pes
2023MABO1900,LOT14 : TRAITEMENT DE FACADES - CENTRE DE TOURISME ET D'ARTISANAT D'ART,59879.9,45443000-4,Procédure adaptée,Marché,2023-12-21,16,Révisable,21280051000126,,42990885800013,,,Bonneval,,,data.gouv.fr_pes
202420240400,Mission de maitrise d'oeuvre relative à la création d'un France Services dans la gare d'Imphy,43725.0,45223000-6,Procédure adaptée,Marché,2023-12-21,18,Ferme,20006770000019,,81257119800017,B2ES,,Decize,,,data.gouv.fr_pes
202306090827J00,TVX CONSTRUCTION MAISON HABITAT LOT 10 REVETEMENT DE SOL,96000.0,44112200-0,Appel d'offres ouvert,Marché,2023-12-21,19,Révisable,24440064400013,,81914249800016,,,SAINT-NAZAIRE,,,data.gouv.fr_pes
202423PF3301000,VIANDE DE VOLAILLE BIO,50000.0,15112000-6,Appel d'offres ouvert,Accord-cadre,2023-12-21,1,Révisable,26060063000024,,95580451300021,,,VENCE,,,data.gouv.fr_pes
202304300,AMO JURIDIQUE,200000.0,71316000-6,Appel d'offres ouvert,Accord-cadre,2023-12-21,48,Ferme et actualisable,20003772900023,,43483831400046,,,Valdahon,,,data.gouv.fr_pes
202323007ACB0100,LOT 1 Prestations de nettoyage de bâtimentes communaux,3200000.0,90911200-8,Appel d'offres ouvert,Accord-cadre,2023-12-21,48,Ferme,21740225400015,,50970792300017,,,RUMILLY CEDEX,,,data.gouv.fr_pes
202423013100,LOT 2 ACCOMPAGNEMENT INDIVIDUEL TECHNIQUE A LA SEDENTARISATION DES GENS DU VOYAGE DANS LE CADRE DE LA MAITRISE D'OEUVRE URBAINE ET SOCIALE DES HAUTES PYRENEES,51000.0,71221000-3,Procédure adaptée,Accord-cadre,2023-12-21,36,Ferme,22650001500012,,34049277600034,,,Hautes-Pyrénées,,,data.gouv.fr_pes
2023090100000000,"LOT 1 ASSISTANCE ADMINISTRATIVE POUR LA REDACTION D'ACTES AUTHENTIQUES,PROCEDURES DE BIENS VACANTS ET SANS MAITRE,PROCEDURES DE CLASSEMENT D'OFFICE,PROCEDURE DE DECLASSEMENT ET PROCEDURE D'ALIGNEMENT",40000.0,75112100-5,Procédure adaptée,Accord-cadre,2023-12-21,24,Révisable,21060108400010,,42060618800316,,,La Roquette-sur-Siagne,,,data.gouv.fr_pes
2023007000,LOT: 4  MARCHE D'INSERTION ET DE QUALIFICATION PROFESSIONNELLE AYANT COMME PRESTATION SUPPORT DES OPERATIONS DE MANUTENTION DANS LE CADRE DES MARCHES AUX COMESTIBLES,212000.0,51511200-9,Appel d'offres ouvert,Accord-cadre,2023-12-21,48,Révisable,21920036700015,,40177969900040,,,COMMUNE DE GENNEVILLIERS,,,data.gouv.fr_pes
202398756400,Marché de conception réalisation pour la rénovation énergétique de 904 logements individuels: Lot 3: Sud - 374 logements,13920000.0,45453100-8,Dialogue compétitif,Marché,2023-12-21,52,Révisable,43405919200055,,31050574800536,OSTINATO,,Eure et Loir,,,e-marchespublics
2023F845-300,LOT 3 REPAS ET BUFFET,400000.0,55520000-1,Procédure adaptée,Accord-cadre,2023-12-21,48,Révisable,21971113200015,,53483882600012,,,LE GOSIER,,,data.gouv.fr_pes
2023V23F0070400,FRN ELECT LT4 EP MATS ET LUMINAIRES,133333.32,31600000-2,Appel d'offres ouvert,Accord-cadre,2023-12-21,48,Révisable,21680154800019,,51512576300018,,,ILLZACH CEDEX,,,data.gouv.fr_pes
202321-12-00100,CONFORTATION ET RESTAURATION DE LA GALERIE DE L'HOTEL DE VILLE - LOT 1 CLIMENT GROUPEMENT CONJOINT,111363.8,45262210-6,Procédure adaptée,Marché,2023-12-21,15,Ferme et actualisable,21900033800174,,40496486800024,,,Delle,,,data.gouv.fr_pes
202323CC01800,23CC018_Maintenance du parc informatique des écoles du territoire intercommunal,98718.0,50312000-5,Procédure adaptée,Marché,2023-12-21,48,Révisable,20007186800158,,84138314400026,,,Territoire de la CCVHA,,,e-marchespublics
2023202368100,ACQUISITION DE LIVRES NON SCOLAIRES POUR LES MEDIATHEQUES D'EPERNAY,60000.0,22113000-5,Marché négocié sans publicité ni mise en concurrence préalable,Accord-cadre,2023-12-21,12,Ferme,20006768400015,,52868760100021,,,EPERNAY,,,data.gouv.fr_pes
202320230164-P00,LOT 2- PEINTURE ECOLE ELEMENTAIRE DOUJANI 2,118960.0,45261220-2,Procédure adaptée,Marché,2023-12-21,1,Ferme et actualisable,20000883700011,,90169393700012,,,MAMOUDZOU,,,data.gouv.fr_pes
2023-700,MARCHE D'ASSURANCE DROITS STAUTAIRES,59708.89,66512000-2,Procédure adaptée,Marché,2023-12-21,36,Ferme et actualisable,21630040021630,,31124863700804,,,Billom,,,data.gouv.fr_pes
20232023021_0100,INTERIM RIPEURS,2250000.0,90511000-2,Appel d'offres ouvert,Accord-cadre,2023-12-21,36,Ferme,20007341900018,,34255976200196,,,LE PUY EN VELAY,,,data.gouv.fr_pes
2024C3D0006AJ400,ASSURANCES - L4 Flotte auto + auto-missions 24,77484.52,66514110-0,Appel d'offres ouvert,Marché,2023-12-21,48,Révisable,26340028500197,,84084562200066,,,MONTPELLIER,,,data.gouv.fr_pes
202423PF3301900,EPICERIE,120000.0,15894700-8,Appel d'offres ouvert,Accord-cadre,2023-12-21,1,Révisable,26060063000024,,47698032100303,,,VENCE,,,data.gouv.fr_pes
2023390000,"Travaux de voirie et aménagements route de Chaponnay, rue de l'Eglise et montée de Fontagnière à Marennes",499249.0,45233140-2,Procédure adaptée,Marché,2023-12-21,4,Unitaire,24690076500073,,32380048200040,,4.0,,,,e-marchespublics
202323V0250-0000,FESTIVAL DU LIVRE-CONSEIL ET ASSISTANCE,256000.0,79953000-9,Procédure adaptée,Marché,2023-12-21,48,Révisable,21060088800015,,39742681800050,,,NICE CEDEX 4,,,data.gouv.fr_pes
202424001MA0100,TRANSPORT LOT 1 - RORATIONS CANTINE ET TRANSPORTS SCOLAIRES,80000.0,60140000-1,Procédure adaptée,Accord-cadre,2023-12-21,24,Révisable,21590153900019,,56880016300061,,,CONDE SUR L ESCAUT,,,data.gouv.fr_pes
2023_52_M_OT00,PLAN DE COMMUNCATION DE L'OFFICE DE TOURISME DE L'ILE DE NOIRMOUTIER,213000.0,98390000-3,Procédure adaptée,Accord-cadre,2023-12-21,12,Ferme et actualisable,24850019100064,,31122110500068,,,Noirmoutier-en-l'Île,,,data.gouv.fr_pes
202423E00310500,DOUBLAGES - CLOISONS - PEINTURES,59237.46,45421000-4,Procédure adaptée,Marché,2023-12-21,24,Révisable,25390109400016,,31543485200234,,,LONS LE SAUNIER,,,data.gouv.fr_pes
2023173301,PA R2176 TRAVAUX DE REMPLACEMENT DES EXTRACTEURS EN TOITURE DU H1,289999.96,45331210-1,Procédure adaptée,Marché,2023-12-21,19,Révisable,26310012500016,,43390825800059,,,Occitanie,,,data.gouv.fr_pes
202300732311900,MAINTENANCE DES INSTALLATIONS THERMIQUES DES BATIMENTS DU DEPARTEMENT DU TARN,320000.0,50531100-7,Appel d'offres ouvert,Accord-cadre,2023-12-21,48,Révisable,22810001200019,,45650053706585,,,Tarn,,,data.gouv.fr_pes
2024322900,Fourniture de spécialités pharmaceutiques au profit des adhérents du GCS GRAPS Grand Est - marchés négociés lot 796,475650.0,33600000-6,Marché passé sans publicité ni mise en concurrence préalable,Accord-cadre,2023-12-21,24,Révisable,13002682600011,,,,,GRAND EST,,,e-marchespublics
2024323000,"Fourniture de spécialités pharmaceutiques au profit des adhérents du GCS GRAPS Grand Est - marchés négociés lots 58, 192, 416,, 425, 188,, 1451, 1582, 1602, 1608",26100.0,33600000-6,Marché passé sans publicité ni mise en concurrence préalable,Accord-cadre,2023-12-21,24,Révisable,13002682600011,,38240122200064,,,GRAND EST,,,e-marchespublics
202323017REST00,PRESTATION DE SERVICES DE RESTAURATION SCOLAIRE ET PRESTATIONS ANNEXES POUR LA VILLE DE CHAMBRAY LES TOURS,1542209.19,55523100-3,Procédure adaptée,Accord-cadre,2023-12-21,37,Révisable,21370050300013,,44859671800487,,,CHAMBRAY LES TOURS CEDEX,,,data.gouv.fr_pes
202323V0281-0000,"FF - ABONNEMENT, MAINTENANCE & HEBERGEMENT DU LOGICIEL USI SOFTWARE (EX EBMS) DE GESTION DES SALLES DE CONGRES & SPECTACLES AINSI QUE LES PRESTATIONS COMPLEMENTAIRES",1000000.0,72267000-4,Marché négocié sans publicité ni mise en concurrence préalable,Accord-cadre,2023-12-21,48,Révisable,21060088800015,,999999999,,,NICE CEDEX 4,,,data.gouv.fr_pes
2023137V0100,ASSURANCES DES RISQUES STATUTAIRES,201184.52,66512000-2,Procédure adaptée,Marché,2023-12-21,24,Révisable,21840087700013,,34949955800089,,,ORANGE,,,data.gouv.fr_pes
20232300260100,Transports collectifs pour la ville de Vertou: Lot 1 : Déplacements réguliers,144000.0,60112000-6,Procédure adaptée,Marché,2023-12-21,24,Révisable,21440215800015,,30341064100037,,,VERTOU,,,e-marchespublics
2023_06900,Prestations de réalisation des opérations de blanchissage du linge avec le CHU de Nice concernant l'aide médicale urgente pour le SDIS des Alpes-Maritimes,212000.0,98310000-9,Marché négocié sans publicité ni mise en concurrence préalable,Marché,2023-12-21,48,Révisable,28060051100024,,26060070500040,,,Alpes-Maritimes,,,data.gouv.fr_pes
202323GC1000,PRESTATION TRANSPORT ENFANTS ACCUEILS DE LOISIRS,96000.0,60130000-8,Appel d'offres ouvert,Accord-cadre,2023-12-21,48,Révisable,21140047800015,,44128880000069,,,BAYEUX CEDEX,,,data.gouv.fr_pes
115620423,Aménagement et viabilisation d'un nouveau quartier d'habitat à Saint-Jouin-Bruneval: Lot 3 : Mobilier - Plantations,65966.0,45112700-2,Procédure adaptée,Marché,2023-12-21,9,Unitaire,33960966101764,,33960966101764,,5.0,,,,e-marchespublics
2024ASSURANCE600,Prestation statutaireslot 6 2024-2028,295222.15,66512000-2,Appel d'offres ouvert,Marché,2023-12-21,60,Révisable,21600104000015,,33205144000102,,,Breteuil,,,data.gouv.fr_pes
202306090827C00,TVX CONSTRUCTION MAISON HABITAT LOT 03 MURS A OSSATURE BOIS,150000.0,45223200-8,Appel d'offres ouvert,Marché,2023-12-21,19,Révisable,24440064400013,,34315912500024,,,SAINT-NAZAIRE,,,data.gouv.fr_pes
2023230000009M00,Construction d'un centre de loisirs dans le quartier du Mont,155788.64,45212110-0,Procédure adaptée,Marché,2023-12-21,13,Révisable,21420183200018,,89444641800010,,,RICAMARIE,,,data.gouv.fr_pes
202423PF330300,VIANDE BOVINE FRAICHE,75000.0,15111000-9,Appel d'offres ouvert,Accord-cadre,2023-12-21,1,Révisable,26060063000024,,77622146700058,,,VENCE,,,data.gouv.fr_pes
2023-006T00,Petits travaux de voirie pour la commune de Bons-En-Chablais,1500000.0,45233140-2,Procédure adaptée,Accord-cadre,2023-12-21,48,Ferme et actualisable,21740043100011,,39882711300463,,,Bons-en-Chablais,,,data.gouv.fr_pes
2023-11-051000,Carrelage Faïences,77852.35,45431000-7,Procédure adaptée,Marché,2023-12-21,12,Ferme et actualisable,21260191800015,,40359566300028,,,MONTBOUCHER SUR JABRON,,,data.gouv.fr_pes
24100459912,CONTRAT D'ENTRETIEN MENAGER POUR LES PATRIMOINES  DE LIMOGES HABITAT ET  SAINT-JUNIEN HABITAT: Lot 12: AGENCE NORD OUEST PETITS COLLECTIFS 2,33282.0,90910000-9,Appel d'offres ouvert,Marché,2023-12-21,12,Forfaitaire,87826475300012,,39950664100501,,5.0,,,,e-marchespublics
2024-000300,Lot 3 ALSH Le Tournesol,310000.0,85312110-3,Appel d'offres ouvert,Marché,2023-12-21,60,Ferme et actualisable,21010427900018,,35310692500103,,,Trévoux,,,data.gouv.fr_pes
20232300400200,MAINTENANCE INSTALLATIONS/EQUIPEMENTS/AUTOMATISMES SUPERVISI,170000.0,50324200-4,Procédure adaptée,Accord-cadre,2023-12-21,24,Ferme,21650059500212,,90842499700017,,,BAGNERES-DE-BIGORRE,,,data.gouv.fr_pes
2023 06 Lot 200,Lot 2: Fournitures administratives et scolaires,140000.0,INX 25247000-4,Procédure adaptée,Accord-cadre,2023-12-21,24,Révisable,21030321000012,,40149482800031,PGDIS PAPETIQUE PRO,,AVERMES,,,data.gouv.fr_pes
202323MAS2800,Confection et livraison de repas en liaison froide à destination des structures de la petite enfance a caractere de developpement durable,89999.0,55322000-3,Procédure adaptée,Accord-cadre,2023-12-21,20,Révisable,20006792400015,,47718101000729,,,Benfeld,,,data.gouv.fr_pes
2024OM00300,LOT 3  -COLLECTE DU VERRE ET DES PAPIERS EN APPORT VOLONTAIRE,717260.4,90511000-2,Appel d'offres ouvert,Marché,2023-12-21,72,Révisable,20004855100044,,34426370200633,,,Craon,,,data.gouv.fr_pes
249985054,"Passation de marchés d'assurances pour les besoins de la communauté de communes du pays de craon et du c.i.a.s du pays de craon, dans le cadre du groupement de commande dont la ccpc est coordonnateur: Lot 4 : Atteintes à l'environnement",9500.0,66516000-0,Appel d'offres ouvert,Marché,2023-12-21,48,Forfaitaire,20004855100010,,30157314300023,,1.0,,,,e-marchespublics
